Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
281,10840282,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/56140327,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.40441,Entire condo,1.0,1 bath,0.0,1.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Air conditioning"", ""Smoke alarm"", ""Resort access"", ""Backyard"", ""Refrigerator"", ""Free street parking"", ""Host greets you"", ""Shampoo"", ""Garden view"", ""Essentials"", ""Oven"", ""Bay view"", ""Dryer"", ""Heating"", ""Private entrance"", ""TV with standard cable"", ""Private patio or balcony"", ""City skyline view"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Gym"", ""First aid kit"", ""Barbecue utensils"", ""Elevator"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Carbon monoxide alarm"", ""Stove""]",2,100,2,2,100,100,2.0,100.0,,26,26,287,29/12/24,12,0,16/05/16,23/10/24,4.83,4.89,4.9,4.93,4.89,4.91,4.83,,1,1,0,0,1.21,Miles,1,t,127,$180.00 
282,10841617,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/50243146,"British Columbia, Canada",100%,t,1,"['email', 'phone', 'work_email']",-123.32017,Entire cabin,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Shared beach access"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Coffee maker: french press"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Body soap"", ""First aid kit"", ""Mosquito net"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,12,12,116,29/12/24,13,1,27/06/16,24/12/24,4.91,4.93,4.93,4.99,4.96,4.97,4.89,,1,1,0,0,0.93,Susie,1,t,96,$126.00 
283,10879748,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/19634362,"Langford, Canada",66%,t,1,"['email', 'phone']",-123.48832,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Stove"", ""Ethernet connection"", ""Refrigerator"", ""Free street parking"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""TV with standard cable"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Central heating"", ""Baking sheet"", ""Pets allowed"", ""Clothing storage: closet and dresser"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Lake access"", ""Freezer""]",1,1125,1,1,1125,1125,1.0,1125.0,,24,40,308,29/12/24,28,2,01/06/16,23/12/24,4.74,4.86,4.87,4.95,4.93,4.59,4.83,,1,1,0,0,0.98,Amber,1,t,102,$56.00 
284,11084827,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/10981379,"Santa Clarita, CA",68%,t,1845,"['email', 'phone']",-123.38098,Entire condo,2.0,2 baths,2.0,4.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pool"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Hot tub"", ""Building staff"", ""Dishwasher"", ""Gym"", ""First aid kit"", ""Elevator"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",1,1125,1,1,1125,1125,1.0,1125.0,,52,54,54,29/12/24,0,0,23/02/16,06/08/23,4.87,4.88,4.85,4.98,4.85,4.92,4.71,,25,25,0,0,0.48,Jan,1419,t,52,$302.00 
285,11084967,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/10981379,"Santa Clarita, CA",68%,t,1845,"['email', 'phone']",-123.38098,Entire condo,2.0,2 baths,2.0,4.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shampoo"", ""Pool"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Hot tub"", ""Building staff"", ""Dishwasher"", ""Gym"", ""First aid kit"", ""Elevator"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",1,1125,1,1,1125,1125,1.0,1125.0,,52,54,54,29/12/24,0,0,08/09/17,01/01/23,4.75,5.0,5.0,4.75,4.88,5.0,4.63,,25,25,0,0,0.09,Jan,1419,t,8,$302.00 
287,11192626,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/58275516,"Victoria, Canada",100%,f,1,"['email', 'phone']",-123.33291,Entire home,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Clothing storage: closet"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Indoor fireplace: electric"", ""Free washer \u2013 In unit"", ""40 inch HDTV with Netflix, standard cable"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove""]",30,365,30,30,1125,1125,30.0,1125.0,,48,78,352,29/12/24,5,0,23/03/16,15/11/24,4.93,4.96,4.92,4.98,4.98,4.9,4.88,,1,1,0,0,1.0,Neil,1,t,107,$149.00 
288,11229005,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/10595328,"West Sacramento, CA",41%,t,410,"['email', 'phone']",-123.37832,Entire serviced apartment,2.0,2 baths,2.0,4.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Air conditioning"", ""Smoke alarm"", ""Shared pool"", ""Patio or balcony"", ""Refrigerator"", ""Shampoo"", ""Self check-in"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Building staff"", ""Dishwasher"", ""Gym"", ""Elevator"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove"", ""Shared hot tub""]",1,30,1,1,30,30,1.0,30.0,,50,52,52,29/12/24,8,2,04/03/16,24/12/24,4.92,4.86,4.91,4.91,4.89,4.86,4.89,Exempt,2,2,0,0,0.34,Fred,367,t,36,$255.00 
289,11243817,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/27217133,"Victoria, Canada",100%,t,5,"['email', 'phone']",-123.31651,Entire home,1.0,1 bath,0.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Shared pool"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Free dryer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Shampoo"", ""Lockbox"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Outlet covers"", ""Essentials"", ""Oven"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Fire pit"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""40 inch HDTV with Netflix, standard cable"", ""Dedicated workspace"", ""Free washer \u2013 In building"", ""Cooking basics"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Stove""]",2,120,2,2,120,120,2.0,120.0,,52,81,260,29/12/24,0,0,19/03/16,31/07/20,4.84,4.96,4.98,4.95,4.96,4.82,4.84,,2,2,0,0,0.53,Kristina,2,t,57,"$9,956.00 "
290,11302460,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/58385754,"Seattle, WA",7%,f,357,"['email', 'phone', 'work_email']",-123.37999,Entire serviced apartment,2.0,2 baths,2.0,3.0,"[""Free parking on premises"", ""Hair dryer"", ""Smoke alarm"", ""Pool"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Hot tub"", ""Building staff"", ""Gym"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Iron"", ""Coffee maker""]",2,1125,2,2,1125,1125,2.0,1125.0,,55,85,346,29/12/24,0,0,24/03/16,22/07/23,4.81,4.81,4.91,4.92,4.72,4.93,4.69,,1,1,0,0,0.9,Kivaan,237,t,96,$287.00 
292,11361297,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/59517472,"Sooke, Canada",96%,t,1,"['email', 'phone']",-123.80752,Entire home,2.0,2 baths,3.0,4.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Sound system"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""Clothing storage"", ""TV with standard cable"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Private hot tub"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Body soap"", ""Exterior security cameras on property"", ""Sun loungers"", ""Barbecue utensils"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Stove"", ""Lake access"", ""Freezer""]",2,30,2,2,30,30,2.0,30.0,,34,44,190,29/12/24,22,2,29/08/16,07/12/24,4.94,4.94,4.91,4.96,4.86,4.95,4.8,,1,1,0,0,1.38,Piotr And Ewa,1,t,140,$493.00 
293,11458215,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/59655747,"Palo Alto, CA",,f,1,"['email', 'phone']",-123.19195,Entire home,3.5,3.5 baths,3.0,4.0,"[""Sea view"", ""Private backyard \u2013 Not fully fenced"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Free parking on premises"", ""Long term stays allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""TV"", ""Garden view"", ""Bathtub"", ""Essentials"", ""Oven"", ""Bay view"", ""Heating"", ""Children\u2019s books and toys"", ""Private entrance"", ""Private patio or balcony"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""BBQ grill"", ""Dishwasher"", ""Dryer \u2013\u00a0In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Coffee maker"", ""Stove"", ""Beach view""]",3,1125,3,3,1125,1125,3.0,1125.0,,59,89,268,29/12/24,0,0,16/09/19,12/04/23,4.5,5.0,5.0,5.0,5.0,5.0,4.5,,1,1,0,0,0.03,Maureen,1,t,2,$700.00 
294,11555719,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/55545985,"Victoria, Canada",96%,t,1,"['email', 'phone']",-123.31825,Entire guest suite,1.0,1 bath,0.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Portable air conditioning"", ""Garden view"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""TV with standard cable, Netflix"", ""Portable fans"", ""Cooking basics"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Clothing storage: wardrobe"", ""Stove""]",1,1125,1,1,1125,1125,1.0,1125.0,,42,57,253,29/12/24,36,1,30/03/16,13/12/24,4.91,4.93,4.97,4.95,4.98,4.87,4.9,,1,1,0,0,2.82,Carolyn,1,t,301,$96.00 
296,11649703,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/12899195,"Vancouver, Canada",99%,t,2,"['email', 'phone']",-123.33982,Entire cabin,1.0,1 bath,2.0,2.0,"[""Private hot tub - available all year, open 24 hours"", ""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Wifi \u2013 43 Mbps"", ""Stove"", ""Free driveway parking on premises \u2013 2 spaces"", ""Ethernet connection"", ""Radiant heating"", ""Refrigerator"", ""Outdoor dining area"", ""Shared beach access"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Bay view"", ""Private entrance"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""HDTV with Amazon Prime Video, Disney+, Netflix"", ""Fire extinguisher"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Exterior security cameras on property"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Mosquito net"", ""Ocean view"", ""Portable fans"", ""Cooking basics"", ""Private BBQ grill: gas"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Carbon monoxide alarm"", ""Board games"", ""Lake access"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,17,18,18,29/12/24,55,4,05/04/16,22/12/24,4.97,4.96,4.92,4.97,4.99,4.99,4.94,,1,1,0,0,4.16,Chris And Dar,2,t,442,$120.00 
297,11658120,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/10970299,"Sooke, Canada",100%,t,3,"['email', 'phone']",-123.83968,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Sea view"", ""Exercise equipment"", ""Mountain view"", ""Private backyard \u2013 Not fully fenced"", ""Dishes and silverware"", ""Outdoor furniture"", ""Hair dryer"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Long term stays allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""55 inch HDTV with premium cable, standard cable"", ""Courtyard view"", ""Shampoo"", ""Dining table"", ""Garden view"", ""High chair"", ""Crib"", ""Self check-in"", ""Essentials"", ""GE stainless steel electric stove"", ""Indoor fireplace: ethanol, gas"", ""Heating"", ""Private entrance"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Fire pit"", ""Hammock"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Breakfast"", ""Ocean view"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach essentials"", ""Children\u2019s dinnerware"", ""Board games"", ""Beach view""]",2,90,2,2,1125,1125,2.0,1125.0,,57,87,90,29/12/24,2,0,30/05/16,09/06/24,5.0,5.0,5.0,4.95,5.0,5.0,4.9,,3,3,0,0,0.19,Tanya,3,t,20,$186.00 
299,11802806,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/58377079,,100%,t,11,"['email', 'phone']",-123.36163,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Wifi \u2013 16 Mbps"", ""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""36 inch TV"", ""Ethernet connection"", ""Self check-in"", ""Toaster"", ""Blender"", ""Heating"", ""Hot water kettle"", ""City skyline view"", ""Kitchen"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Dedicated workspace"", ""Keypad"", ""Iron"", ""Freezer""]",2,7,2,2,1125,1125,2.0,1125.0,,0,0,271,29/12/24,23,0,17/07/16,13/10/24,4.92,4.9,4.9,4.9,4.86,4.85,4.86,,1,1,0,0,1.2,Rose-Marie,1,t,124,$200.00 
300,11827676,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/21856114,"Vancouver, Canada",94%,t,2,"['email', 'phone', 'work_email']",-123.17651,Entire cottage,2.0,2 baths,3.0,3.0,"[""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Portable heater"", ""Outdoor dining area"", ""Shampoo"", ""Dining table"", ""High chair"", ""60 inch HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable"", ""Bathtub"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Bikes"", ""Private entrance"", ""Fire pit"", ""Children\u2019s books and toys"", ""Clothing storage"", ""Hot water kettle"", ""Private patio or balcony"", ""Hammock"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Long term stays allowed"", ""Dishwasher"", ""Smart lock"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Sun loungers"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Private hot tub - available all year"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Vizio Bluetooth sound system"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Beach view""]",3,30,2,7,21,60,3.4,42.2,,31,54,180,29/12/24,27,1,25/10/16,27/12/24,4.95,4.94,4.88,4.97,4.96,4.98,4.84,,1,1,0,0,2.17,Carol,2,t,216,$418.00 
301,11828623,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/63016913,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.36679,Entire guest suite,1.0,1 bath,1.0,4.0,"[""Free parking on premises"", ""Samsung electric stove"", ""Outdoor furniture"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Outlet covers"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""HDTV with standard cable, Netflix, premium cable"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Drying rack for clothing"", ""Wifi \u2013 49 Mbps"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Beach access \u2013 Beachfront"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Beach view"", ""Freezer""]",3,29,1,3,1125,1125,3.0,1125.0,,48,71,236,29/12/24,13,0,24/07/16,26/10/24,4.92,4.92,4.98,5.0,4.99,4.96,4.88,,1,1,0,0,1.03,Tracey And Bill,1,t,106,$180.00 
